UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
2947,7503,2,0.5869565217391254,0.46913580246913955,0.6244841815680879,0.22174840085287842,0.055335968379446654,0,0,0,0,0,0
2948,2656,1,0.5869565217391254,0.46913580246913955,0.5832187070151309,0.18976545842217485,0.06719367588932806,0,0,0,0,0,0
2949,2657,1,0.5869565217391254,0.46913580246913955,0.938101788170564,0.09381663113006394,0.07509881422924902,0,0,0,0,0,0
2950,7504,2,0.5869565217391254,0.46913580246913955,0.4154057771664377,0.6098081023454159,0.08300395256916993,0,0,0,0,0,0
2951,7505,2,0.5869565217391254,0.46913580246913955,0.38101788170563955,0.5607675906183369,0.09486166007905145,0,0,0,0,0,0
2952,2658,1,0.5869565217391254,0.46913580246913955,0.7111416781292985,0.23454157782515994,0.1067193675889328,0,0,0,0,0,0
2953,303,0,0.5869565217391254,0.46913580246913955,0.6863823933975239,0.22174840085287842,0.11462450592885376,0,0,0,0,0,0
2954,2659,1,0.5869565217391254,0.46913580246913955,0.5639614855570838,0.3262260127931769,0.13438735177865613,0,0,0,0,0,0
2955,304,0,0.5760869565217347,0.45679012345679115,0.7193947730398902,0.16844349680170567,0.14229249011857703,0,0,0,0,0,0
2956,7506,2,0.5869565217391254,0.46913580246913955,0.3727647867950481,0.5053304904051172,0.1620553359683794,0,0,0,0,0,0
2957,7507,2,0.5978260869565161,0.48148148148148795,0.32462173314993126,0.396588486140725,0.17391304347826086,0,0,0,0,0,0
2958,2660,1,0.5978260869565161,0.48148148148148795,0.45392022008253097,0.5479744136460555,0.18577075098814227,0,0,0,0,0,0
2959,7508,2,0.5978260869565161,0.46913580246913955,0.4305364511691887,0.5202558635394456,0.19367588932806323,0,0,0,0,0,0
2960,7509,2,0.5869565217391254,0.45679012345679115,0.5790921595598348,0.3176972281449893,0.20553359683794464,0,0,0,0,0,0
2961,2661,1,0.5869565217391254,0.46913580246913955,0.4112792297111416,0.5159914712153517,0.21739130434782608,0,0,0,0,0,0
2962,2662,1,0.5760869565217347,0.45679012345679115,0.6685006877579092,0.2707889125799573,0.225296442687747,0,0,0,0,0,0
2963,2663,1,0.5869565217391254,0.46913580246913955,0.46767537826685013,0.4221748400852878,0.23320158102766797,0,0,0,0,0,0
2964,7510,2,0.5869565217391254,0.48148148148148795,0.3727647867950481,0.48827292110874204,0.24110671936758893,0,0,0,0,0,0
2965,2664,1,0.5869565217391254,0.46913580246913955,0.7207702888583221,0.2174840085287846,0.25296442687747034,0,0,0,0,0,0
2966,7511,2,0.5869565217391254,0.46913580246913955,0.9215955983493811,0.10234541577825146,0.2608695652173913,0,0,0,0,0,0
2967,2665,1,0.5760869565217347,0.44444444444444986,0.5955983493810177,0.42857142857142866,0.2727272727272727,0,0,0,0,0,0
2968,2666,1,0.5760869565217347,0.45679012345679115,0.2764786795048144,0.6716417910447762,0.28063241106719367,0,0,0,0,0,0
2969,7512,2,0.5760869565217347,0.45679012345679115,0.1980742778541953,0.5351812366737742,0.2885375494071146,0,0,0,0,0,0
2970,2667,1,0.5760869565217347,0.45679012345679115,0.4126547455295735,0.5117270788912581,0.30039525691699603,0,0,0,0,0,0
2971,7513,2,0.5760869565217347,0.45679012345679115,0.3906464924346631,0.4115138592750533,0.308300395256917,0,0,0,0,0,0
2972,7514,2,0.5869565217391254,0.46913580246913955,0.3094910591471802,0.5074626865671642,0.3201581027667984,0,0,0,0,0,0
2973,7515,2,0.5760869565217347,0.45679012345679115,0.3631361760660248,0.5138592750533049,0.3320158102766798,0,0,0,0,0,0
2974,7516,2,0.5760869565217347,0.44444444444444986,0.47042640990371387,0.5522388059701493,0.3438735177865612,0,0,0,0,0,0
2975,7517,2,0.5760869565217347,0.45679012345679115,0.4855570839064649,0.36460554371002135,0.3557312252964427,0,0,0,0,0,0
2976,305,0,0.565217391304344,0.45679012345679115,0.26409903713892713,0.5565031982942432,0.3675889328063241,0,0,0,0,0,0
2977,7518,2,0.565217391304344,0.44444444444444986,0.9807427785419534,0.11513859275053295,0.38735177865612647,0,0,0,0,0,0
2978,2668,1,0.5543478260869533,0.44444444444444986,0.33700137551581855,0.6439232409381662,0.3992094861660079,0,0,0,0,0,0
2979,306,0,0.565217391304344,0.45679012345679115,0.6519944979367263,0.3432835820895523,0.40711462450592883,0,0,0,0,0,0
2980,2669,1,0.565217391304344,0.46913580246913955,0.5144429160935351,0.3923240938166312,0.4268774703557312,0,0,0,0,0,0
2981,2670,1,0.5543478260869533,0.46913580246913955,0.3837689133425035,0.40938166311300633,0.43478260869565216,0,0,0,0,0,0
2982,307,0,0.5543478260869533,0.45679012345679115,0.4979367262723522,0.43283582089552236,0.4426877470355731,0,0,0,0,0,0
2983,2671,1,0.565217391304344,0.46913580246913955,0.8624484181568088,0.16204690831556506,0.4624505928853755,0,0,0,0,0,0
2984,2672,1,0.5760869565217347,0.48148148148148795,0.16781292984869323,0.7953091684434969,0.4703557312252964,0,0,0,0,0,0
2985,2673,1,0.5760869565217347,0.49382716049382924,0.6478679504814306,0.21961620469083146,0.47826086956521735,0,0,0,0,0,0
2986,2674,1,0.5869565217391254,0.5061728395061776,0.5887207702888584,0.24307036247334743,0.4861660079051383,0,0,0,0,0,0
2987,2675,1,0.5760869565217347,0.5061728395061776,0.3947730398899587,0.5948827292110875,0.49407114624505927,0,0,0,0,0,0
2988,7519,2,0.5760869565217347,0.5061728395061776,0.675378266850069,0.18763326226012794,0.5019762845849802,0,0,0,0,0,0
2989,7520,2,0.5760869565217347,0.5061728395061776,0.5006877579092159,0.47761194029850745,0.5138339920948616,0,0,0,0,0,0
2990,2676,1,0.5760869565217347,0.5061728395061776,0.45942228335625845,0.4754797441364605,0.525691699604743,0,0,0,0,0,0
2991,2677,1,0.5760869565217347,0.5061728395061776,0.7152682255845941,0.18123667377398717,0.533596837944664,0,0,0,0,0,0
2992,7521,2,0.565217391304344,0.49382716049382924,0.2379642365887209,0.6567164179104478,0.541501976284585,0,0,0,0,0,0
2993,7522,2,0.565217391304344,0.49382716049382924,0.7111416781292985,0.1982942430703624,0.5533596837944663,0,0,0,0,0,0
2994,7523,2,0.565217391304344,0.5061728395061776,0.2778541953232463,0.7633262260127933,0.5652173913043478,0,0,0,0,0,0
2995,2678,1,0.565217391304344,0.5061728395061776,0.4030261348005504,0.6908315565031983,0.5770750988142292,0,0,0,0,0,0
2996,2679,1,0.565217391304344,0.5061728395061776,0.5254470426409905,0.36886993603411516,0.5849802371541502,0,0,0,0,0,0
2997,7524,2,0.565217391304344,0.5061728395061776,0.46767537826685013,0.3773987206823027,0.592885375494071,0,0,0,0,0,0
2998,2680,1,0.565217391304344,0.5061728395061776,0.2434662998624484,0.9083155650319832,0.6047430830039525,0,0,0,0,0,0
2999,2681,1,0.565217391304344,0.49382716049382924,0.6162310866574967,0.30703624733475476,0.6126482213438734,0,0,0,0,0,0
3000,2682,1,0.565217391304344,0.49382716049382924,0.31224209078404397,0.8720682302771856,0.6205533596837944,0,0,0,0,0,0
3002,2683,1,0.565217391304344,0.5061728395061776,0.38101788170563955,0.5074626865671642,0.6482213438735177,0,0,0,0,0,0
3003,7525,2,0.565217391304344,0.5061728395061776,0.5323246217331499,0.4008528784648187,0.6561264822134387,0,0,0,0,0,0
3004,7526,2,0.5760869565217347,0.5185185185185189,0.38651994497936726,0.4754797441364605,0.6679841897233201,0,0,0,0,0,0
3005,7527,2,0.565217391304344,0.5185185185185189,0.40990371389270974,0.7057569296375267,0.6798418972332015,0,0,0,0,0,0
3006,2684,1,0.565217391304344,0.5185185185185189,0.46079779917469077,0.36886993603411516,0.691699604743083,0,0,0,0,0,0
3007,2685,1,0.5543478260869533,0.49382716049382924,0.4401650618982118,0.3326226012793178,0.6996047430830039,0,0,0,0,0,0
3008,2686,1,0.5543478260869533,0.49382716049382924,0.2008253094910592,0.6417910447761196,0.7075098814229248,0,0,0,0,0,0
3009,7528,2,0.5543478260869533,0.49382716049382924,0.5213204951856945,0.3816631130063966,0.7154150197628457,0,0,0,0,0,0
3010,7529,2,0.5543478260869533,0.49382716049382924,0.40990371389270974,0.4200426439232409,0.7272727272727273,0,0,0,0,0,0
3011,2687,1,0.5434782608695626,0.48148148148148795,0.5075653370013757,0.3624733475479745,0.7391304347826086,0,0,0,0,0,0
3012,7530,2,0.532608695652172,0.46913580246913955,0.3658872077028885,0.6695095948827293,0.7470355731225296,0,0,0,0,0,0
3013,2688,1,0.5543478260869533,0.48148148148148795,0.3631361760660248,0.5245202558635396,0.758893280632411,0,0,0,0,0,0
3014,2689,1,0.565217391304344,0.48148148148148795,0.3053645116918844,0.6034115138592752,0.7667984189723319,0,0,0,0,0,0
3015,2690,1,0.565217391304344,0.49382716049382924,0.5667125171939476,0.4840085287846481,0.7747035573122529,0,0,0,0,0,0
3016,2691,1,0.565217391304344,0.49382716049382924,0.5790921595598348,0.22174840085287842,0.7826086956521738,0,0,0,0,0,0
3017,2692,1,0.565217391304344,0.5061728395061776,0.37551581843191206,0.6119402985074628,0.7905138339920948,0,0,0,0,0,0
3018,2693,1,0.565217391304344,0.5061728395061776,0.18844566712517197,0.6737739872068231,0.7984189723320158,0,0,0,0,0,0
3019,7531,2,0.565217391304344,0.5061728395061776,0.5474552957359009,0.3368869936034115,0.8063241106719367,0,0,0,0,0,0
3020,2694,1,0.565217391304344,0.5061728395061776,0.29023383768913336,0.7270788912579959,0.8181818181818181,0,0,0,1,0,1
3021,2695,1,0.5543478260869533,0.48148148148148795,0.515818431911967,0.38379530916844357,0.826086956521739,0,0,0,0,0,0
3022,2696,1,0.565217391304344,0.5061728395061776,0.34800550206327374,0.628997867803838,0.83399209486166,0,0,0,0,0,0
3023,2697,1,0.565217391304344,0.48148148148148795,0.814305364511692,0.22388059701492535,0.8418972332015809,0,0,0,0,0,0
3024,2698,1,0.5543478260869533,0.46913580246913955,0.7469050894085281,0.19402985074626858,0.849802371541502,0,0,0,0,0,0
3025,2699,1,0.565217391304344,0.48148148148148795,0.40852819807427787,0.45842217484008535,0.8577075098814229,0,0,0,0,0,0
3026,2700,1,0.565217391304344,0.48148148148148795,0.2723521320495186,0.6417910447761196,0.8656126482213438,0,0,0,0,0,0
3027,7532,2,0.5543478260869533,0.46913580246913955,0.9903713892709766,0.03837953091684432,0.8735177865612648,0,0,0,0,0,0
3028,2701,1,0.565217391304344,0.46913580246913955,0.8376891334250343,0.07462686567164178,0.0,0,0,0,0,0,0
3029,2702,1,0.565217391304344,0.46913580246913955,0.29023383768913336,0.7569296375266524,0.007905138339920903,0,0,0,0,0,0
3030,2703,1,0.5543478260869533,0.46913580246913955,0.49105914718019283,0.6652452025586354,0.015810276679841917,0,0,0,0,0,0
3031,7533,2,0.5543478260869533,0.48148148148148795,0.5433287482806053,0.2963752665245202,0.02371541501976282,0,0,0,0,0,0
3032,7534,2,0.565217391304344,0.49382716049382924,0.3039889958734525,0.4946695095948827,0.035573122529644285,0,0,0,0,0,0
3033,7535,2,0.5760869565217347,0.5061728395061776,0.3837689133425035,0.4861407249466951,0.047430830039525695,0,0,0,0,0,0
3035,308,0,0.5760869565217347,0.49382716049382924,0.4154057771664377,0.5053304904051172,0.07114624505928852,0,0,0,0,0,0
3036,7536,2,0.5760869565217347,0.49382716049382924,0.35763411279229707,0.4797441364605544,0.09090909090909088,0,0,0,0,0,0
3037,2704,1,0.5543478260869533,0.48148148148148795,0.20770288858321884,0.5970149253731344,0.1027667984189723,0,0,0,0,0,0
3038,2705,1,0.565217391304344,0.49382716049382924,0.9889958734525446,0.08955223880597007,0.11067193675889331,0,0,0,0,0,0
3039,2706,1,0.5543478260869533,0.46913580246913955,0.24896836313617612,0.6460554371002133,0.11857707509881421,0,0,0,0,0,0
3040,7537,2,0.5434782608695626,0.46913580246913955,0.6836313617606602,0.24093816631130063,0.12648221343873517,0,0,0,0,0,0
3041,2707,1,0.5434782608695626,0.46913580246913955,0.42090784044016516,0.396588486140725,0.13833992094861658,0,0,0,0,0,0
3042,2708,1,0.5543478260869533,0.46913580246913955,0.515818431911967,0.4008528784648187,0.14624505928853754,0,0,0,0,0,0
3043,7538,2,0.532608695652172,0.45679012345679115,0.40027510316368664,0.5074626865671642,0.1541501976284585,0,0,0,0,0,0
3044,2709,1,0.5434782608695626,0.46913580246913955,0.5268225584594224,0.37953091684434964,0.1660079051383399,0,0,0,0,0,0
3046,2710,1,0.532608695652172,0.45679012345679115,0.4924346629986247,0.32409381663112996,0.1818181818181818,0,0,0,0,0,0
3047,7539,2,0.532608695652172,0.45679012345679115,0.4580467675378266,0.42430703624733473,0.18972332015810275,0,0,0,0,0,0
3048,2711,1,0.532608695652172,0.45679012345679115,0.5364511691884455,0.38805970149253727,0.20158102766798416,0,0,0,0,0,0
3049,2712,1,0.532608695652172,0.44444444444444986,0.5006877579092159,0.49253731343283585,0.20948616600790512,0,0,0,0,0,0
3050,2713,1,0.5217391304347813,0.43209876543210146,0.21733149931224216,0.7633262260127933,0.21739130434782608,0,0,0,0,0,0
3051,2714,1,0.532608695652172,0.43209876543210146,0.3617606602475929,0.6652452025586354,0.225296442687747,0,0,0,0,0,0
3052,2715,1,0.532608695652172,0.44444444444444986,0.2723521320495186,0.6226012793176973,0.23320158102766797,0,0,0,0,0,0
3053,2716,1,0.5217391304347813,0.43209876543210146,0.34800550206327374,0.47761194029850745,0.24110671936758893,0,0,0,0,0,0
3054,309,0,0.532608695652172,0.44444444444444986,0.4649243466299864,0.33049040511727085,0.24901185770750986,0,0,0,0,0,0
3055,310,0,0.532608695652172,0.44444444444444986,0.23933975240715277,0.6098081023454159,0.26877470355731226,0,0,0,0,0,0
3056,2717,1,0.5217391304347813,0.43209876543210146,0.3562585969738652,0.373134328358209,0.2885375494071146,0,0,0,0,0,0
3057,2718,1,0.532608695652172,0.43209876543210146,0.6863823933975239,0.20895522388059695,0.2964426877470355,0,0,0,0,0,0
3058,2719,1,0.5217391304347813,0.41975308641976017,0.31911966987620355,0.5671641791044777,0.3043478260869565,0,0,0,0,0,0
3059,2720,1,0.5108695652173906,0.40740740740741177,0.7441540577716643,0.255863539445629,0.31225296442687744,0,0,0,0,0,0
3060,7540,2,0.5108695652173906,0.40740740740741177,0.2751031636863823,0.5479744136460555,0.3201581027667984,0,0,0,0,0,0
3061,2721,1,0.5108695652173906,0.41975308641976017,0.9821182943603852,0.0788912579957356,0.3320158102766798,0,0,0,0,0,0
3062,2722,1,0.5217391304347813,0.41975308641976017,0.2544704264099038,0.8230277185501068,0.33992094861660077,0,0,0,0,0,0
3063,2723,1,0.4999999999999928,0.40740740740741177,0.5295735900962861,0.42430703624733473,0.34782608695652173,0,0,0,0,0,0
3064,2724,1,0.5108695652173906,0.41975308641976017,0.3617606602475929,0.5394456289978679,0.3557312252964427,0,0,0,0,0,0
3065,7541,2,0.5217391304347813,0.41975308641976017,0.7744154057771664,0.21961620469083146,0.3636363636363636,0,0,0,0,0,0
3066,7542,2,0.5217391304347813,0.43209876543210146,0.7138927097661623,0.16204690831556506,0.37549407114624506,0,0,0,0,1,0
3067,7543,2,0.5217391304347813,0.43209876543210146,0.39752407152682245,0.5159914712153517,0.38735177865612647,0,0,0,0,0,0
3068,2725,1,0.5217391304347813,0.43209876543210146,0.5020632737276478,0.36034115138592754,0.3992094861660079,0,0,0,0,0,0
3069,311,0,0.5108695652173906,0.40740740740741177,0.6244841815680879,0.24946695095948826,0.40711462450592883,0,0,0,0,0,0
3070,2726,1,0.5108695652173906,0.41975308641976017,0.8569463548830814,0.17270788912579954,0.4268774703557312,0,0,0,0,0,0
3071,2727,1,0.5108695652173906,0.41975308641976017,0.6368638239339752,0.17484008528784645,0.43478260869565216,0,0,0,0,0,0
3073,2728,1,0.5217391304347813,0.40740740740741177,0.2008253094910592,0.8123667377398721,0.450592885375494,0,0,0,0,0,0
3074,2729,1,0.5217391304347813,0.41975308641976017,0.42640990371389265,0.5714285714285715,0.458498023715415,0,0,0,0,0,0
3075,2730,1,0.5217391304347813,0.43209876543210146,0.8459422283356259,0.15351812366737744,0.46640316205533594,0,0,0,0,0,0
3076,7544,2,0.5217391304347813,0.43209876543210146,0.29848693259972503,0.5543710021321963,0.4743083003952569,0,0,0,0,0,0
3077,2731,1,0.5108695652173906,0.43209876543210146,0.3796423658872077,0.5010660980810235,0.4861660079051383,0,0,0,0,0,0
3078,2732,1,0.5217391304347813,0.44444444444444986,0.9257221458046767,0.06183368869936018,0.49407114624505927,0,0,0,0,0,0
3079,7545,2,0.5217391304347813,0.45679012345679115,0.24896836313617612,0.769722814498934,0.5019762845849802,0,0,0,0,0,0
3080,2733,1,0.5217391304347813,0.44444444444444986,0.2365887207702888,0.7654584221748401,0.5138339920948616,0,0,0,0,0,0
3081,7546,2,0.4999999999999928,0.43209876543210146,0.5103163686382395,0.49253731343283585,0.5217391304347826,0,0,0,0,0,0
3083,7547,2,0.5108695652173906,0.44444444444444986,0.3287482806052271,0.5074626865671642,0.5454545454545454,0,0,0,0,0,0
3084,2734,1,0.5217391304347813,0.44444444444444986,0.7482806052269599,0.17910447761194032,0.5573122529644269,0,0,0,0,0,0
3085,312,0,0.5217391304347813,0.45679012345679115,0.22145804676753778,0.748400852878465,0.5652173913043478,0,0,0,0,0,0
3086,2735,1,0.5217391304347813,0.43209876543210146,0.37551581843191206,0.4861407249466951,0.5849802371541502,0,0,0,0,0,0
3087,2736,1,0.5108695652173906,0.43209876543210146,0.607977991746905,0.255863539445629,0.592885375494071,0,0,0,0,0,0
3088,7548,2,0.5108695652173906,0.41975308641976017,0.42090784044016516,0.5351812366737742,0.6007905138339921,0,0,0,0,0,0
3089,7549,2,0.5108695652173906,0.41975308641976017,0.6272352132049517,0.2281449893390192,0.6126482213438734,0,0,0,0,0,0
3090,313,0,0.5217391304347813,0.44444444444444986,0.48418156808803303,0.38592750533049053,0.6245059288537549,0,0,0,0,0,0
3091,314,0,0.5217391304347813,0.44444444444444986,0.3851444291609354,0.5479744136460555,0.6442687747035573,0,0,0,0,0,0
3092,2737,1,0.5108695652173906,0.44444444444444986,0.5364511691884455,0.20469083155650322,0.6640316205533596,0,0,0,0,0,0
3094,2738,1,0.5108695652173906,0.44444444444444986,0.31499312242090793,0.6631130063965885,0.683794466403162,0,0,0,0,0,0
3096,7550,2,0.4999999999999928,0.43209876543210146,0.5584594222833563,0.34968017057569295,0.6996047430830039,0,0,0,0,0,0
3097,2739,1,0.4999999999999928,0.43209876543210146,0.5392022008253097,0.4008528784648187,0.7114624505928855,0,0,0,0,0,0
3098,7551,2,0.4999999999999928,0.43209876543210146,0.2544704264099038,0.6332622601279317,0.7193675889328063,0,0,0,0,0,0
3099,7552,2,0.4999999999999928,0.43209876543210146,0.3039889958734525,0.6631130063965885,0.7312252964426877,0,0,0,0,0,0
3100,7553,2,0.4999999999999928,0.41975308641976017,0.4745529573590095,0.5053304904051172,0.7430830039525691,0,0,0,0,0,0
3101,2740,1,0.4891304347826092,0.41975308641976017,0.5639614855570838,0.4690831556503198,0.7549407114624506,0,0,0,0,0,0
3102,315,0,0.4891304347826092,0.40740740740741177,0.4112792297111416,0.3667377398720682,0.7628458498023715,0,0,0,0,0,0
3103,2741,1,0.4999999999999928,0.41975308641976017,0.33562585969738645,0.6012793176972281,0.7826086956521738,0,0,0,0,0,0
3104,2742,1,0.4891304347826092,0.41975308641976017,0.6877579092159558,0.2174840085287846,0.7905138339920948,0,0,0,0,0,0
3105,7554,2,0.4891304347826092,0.43209876543210146,0.701513067400275,0.2068230277185501,0.7984189723320158,0,0,0,0,0,0
3106,2743,1,0.4891304347826092,0.41975308641976017,0.6107290233837688,0.3262260127931769,0.8102766798418972,0,0,0,0,0,0
3107,2744,1,0.4891304347826092,0.41975308641976017,0.4360385144429162,0.4221748400852878,0.8181818181818181,0,0,0,0,0,0
3108,7555,2,0.4891304347826092,0.41975308641976017,0.3961485557083906,0.4115138592750533,0.826086956521739,0,0,0,0,0,0
3109,2745,1,0.4891304347826092,0.43209876543210146,0.46217331499312264,0.396588486140725,0.8379446640316205,0,0,0,0,0,0
3110,2746,1,0.4999999999999928,0.43209876543210146,0.4442916093535074,0.5159914712153517,0.8458498023715413,0,0,0,0,0,0
3111,316,0,0.4999999999999928,0.43209876543210146,0.49105914718019283,0.27931769722814503,0.0,0,0,0,0,0,0
3112,2747,1,0.5108695652173906,0.43209876543210146,0.8129298486932602,0.16631130063965882,0.01976284584980237,0,0,0,0,0,0
3113,7556,2,0.4891304347826092,0.41975308641976017,0.25722145804676755,0.7803837953091685,0.027667984189723327,0,0,0,0,0,0
