UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
215,6736,2,-0.8487896612316408,-0.9454557957622972,0.5683541890977543,-0.41288089355693625,0.4558581858778835,0,0,0,0,0,0
216,1088,1,-0.8487896612316408,-0.9454557957622972,0.25265799548858986,-0.05416788284127394,0.5030450918094416,0,0,0,0,0,0
217,1089,1,-0.8487896612316408,-0.9454557957622972,-0.12463745541017111,-0.27836351453856323,0.5345030290971474,0,0,0,0,0,0
218,1090,1,-0.8487896612316408,-1.0129731885601951,1.145847226187693,-1.0294188807244826,0.5659609663848528,0,0,0,0,0,0
219,1091,1,-0.8487896612316408,-0.9454557957622972,-0.5250326277925277,-0.3007830777082916,0.5974189036725587,0,0,0,0,0,0
220,6737,2,-0.8487896612316408,-1.0129731885601951,-0.6251314208881178,0.607209230665731,0.6288768409602641,0,0,0,0,0,0
221,1092,1,-0.8487896612316408,-1.0129731885601951,-0.7637297497897026,1.3358450336819214,0.6760637468918226,0,0,0,0,0,0
222,26,0,-0.7986816765653582,-1.0129731885601951,2.400932093463159,-1.8477329364195896,0.707521684179528,0,0,0,0,0,0
223,1093,1,-0.7986816765653582,-0.9454557957622972,-1.62611935184401,0.4726918516473568,0.7861665273987919,0,0,0,0,0,0
224,1094,1,-0.7986816765653582,-0.9454557957622972,0.41435604587377034,-0.7155449963482776,0.8176244646864973,0,0,0,0,0,0
225,1095,1,-0.8487896612316408,-0.9454557957622972,0.5298546532917595,-1.2872438571763656,0.8490824019742031,0,0,0,0,0,0
226,1096,1,-0.8487896612316408,-1.0129731885601951,-1.1795247364944583,1.4591526311154297,0.8805403392619086,0,0,0,0,0,0
227,1097,1,-0.8487896612316408,-1.0804905813580927,-1.4336216728140312,0.9435026782116649,0.9119982765496144,0,0,0,0,0,0
228,1098,1,-0.8487896612316408,-1.0129731885601951,0.18335883103779685,-0.5249787094055814,0.9434562138373197,0,0,0,0,0,0
229,6738,2,-0.8487896612316408,-1.0129731885601951,0.8763504755457222,-0.41288089355693625,0.9749141511250256,0,0,0,0,0,0
230,1099,1,-0.8487896612316408,-1.0129731885601951,0.1756589238765979,-0.9621601912152953,1.0221010570565836,0,0,0,0,0,0
231,1100,1,-0.8487896612316408,-0.9454557957622972,0.4220559530349718,-0.6707058700088198,1.0535589943442896,0,0,0,0,0,0
232,1101,1,-0.8487896612316408,-1.0804905813580927,-0.8253290070792955,0.25970600153493223,1.0850169316319949,0,0,0,0,0,0
233,1102,1,-0.8988976458979234,-1.0804905813580927,-0.7021304925001085,0.7641461728538335,1.1164748689197004,0,0,0,0,0,0
234,1103,1,-0.8988976458979234,-1.0804905813580927,-0.024538662314582266,-0.659496088423955,1.1479328062074061,0,0,0,0,0,0
235,1104,1,-0.8988976458979234,-1.0804905813580927,-0.28633550579535405,0.23728643836520272,1.1793907434951114,0,0,0,0,0,0
236,6739,2,-0.9490056305642061,-1.1480079741559517,1.2690457407668811,-0.7940134674423286,1.2108486807828174,0,0,0,0,0,0
237,1105,1,-0.9490056305642061,-1.1480079741559517,-0.1554370840549669,-0.2335243881991048,1.2580355867143755,0,0,0,0,0,0
238,6740,2,-0.9991136152304887,-1.2830427597517085,0.2834576241333857,-0.46892980148125885,1.2894935240020813,0,0,0,0,0,0
239,1106,1,-1.0492215998968042,-1.2830427597517085,-0.9408276144972835,1.0668102756451732,1.3366804299336394,0,0,0,0,0,0
240,1107,1,-0.9991136152304887,-1.2155253669538495,0.7377521466441361,-1.1415166965731274,1.3681383672213452,0,0,0,0,0,0
241,6741,2,-0.9991136152304887,-1.2830427597517085,-1.3566226012020393,1.212537436248412,1.3995963045090507,0,0,0,0,0,0
242,1108,1,-0.9991136152304887,-1.2830427597517085,2.015936735403199,-1.8477329364195896,1.446783210440609,0,0,0,0,0,0
243,1109,1,-0.9991136152304887,-1.2155253669538495,-1.287323436751246,2.0196417103586537,1.4782411477283146,1,0,0,0,1,0
244,1110,1,-0.9991136152304887,-1.2155253669538495,-0.5635321635985236,0.3718038173835769,1.50969908501602,0,0,0,0,0,0
245,6742,2,-0.9991136152304887,-1.2155253669538495,-0.9254278001748856,0.9322928966268007,1.5411570223037259,0,0,0,0,0,0
246,6743,2,-1.0492215998968042,-1.2830427597517085,0.8609506612233243,-1.0518384438942117,1.5883439282352838,0,0,0,0,0,0
247,1111,1,-1.0492215998968042,-1.2830427597517085,0.5375545604529585,-0.8164330306120575,1.6355308341668424,0,0,0,0,0,0
248,1112,1,-0.9991136152304887,-1.2155253669538495,-0.3556346702461471,0.5287407595716794,1.6669887714545477,0,0,0,0,0,0
249,1113,1,-0.9991136152304887,-1.1480079741559517,-1.1795247364944583,1.7954460786613642,1.6984467087422537,1,0,0,0,1,0
250,1114,1,-0.9991136152304887,-1.1480079741559517,-0.8484287285628935,1.728187389152178,1.729904646029959,1,0,0,0,1,0
251,1115,1,-0.9991136152304887,-1.1480079741559517,1.1304474118652952,-0.9061112832909732,-1.6990105183299484,0,0,0,0,0,0
252,6744,2,-0.9991136152304887,-1.2155253669538495,-0.37873439172974394,0.20365709361060963,-1.6675525810422427,0,0,0,0,0,0
253,1116,1,-0.9991136152304887,-1.2155253669538495,0.8070513110949292,-0.5586080541601751,-1.6203656751106843,0,0,0,0,0,0
254,1117,1,-0.9991136152304887,-1.2155253669538495,-1.2180242723004544,0.8314048623630208,-1.5889077378229788,0,0,0,0,0,0
255,1118,1,-0.9991136152304887,-1.2155253669538495,-0.00913884799218188,-0.3232026408780211,-1.5574498005352733,0,0,0,0,0,0
256,1119,1,-0.9991136152304887,-1.2155253669538495,-0.2016365270221631,-0.042958101256409184,-1.5259918632475677,0,0,0,0,0,0
257,1120,1,-0.9490056305642061,-1.1480079741559517,-1.418221858491632,2.4904525369229615,-1.4945339259598622,0,0,0,0,0,0
258,1121,1,-0.9991136152304887,-1.3505601525496451,0.7685517752889345,-1.2648242940066368,-1.4630759886721565,0,0,0,0,0,0
259,1122,1,-0.9490056305642061,-1.2155253669538495,-0.25553587715055576,-0.3232026408780211,-1.431618051384451,0,0,0,0,0,0
260,6745,2,-0.9490056305642061,-1.2155253669538495,-0.7329301211449056,2.5913405711867425,-1.4001601140967452,1,0,0,1,0,0
261,6746,2,-0.8988976458979234,-1.1480079741559517,0.05246040929740972,0.9322928966268007,-1.352973208165187,0,0,0,0,0,0
262,1123,1,-0.9490056305642061,-1.2155253669538495,1.068848154575701,-0.97336997280016,-1.3057863022336287,0,0,0,0,0,0
263,6747,2,-0.9490056305642061,-1.2155253669538495,1.7002405417940347,-1.5674883967979776,-1.2743283649459232,0,0,0,0,0,0
264,6748,2,-0.9991136152304887,-1.2830427597517085,0.5529543747753564,-0.9509504096304318,-1.2271414590143648,0,0,0,0,0,0
265,1124,1,-0.9490056305642061,-1.2155253669538495,-0.9639273359808815,0.752936391268968,-1.1799545530828062,0,0,0,0,0,0
266,1125,1,-0.9991136152304887,-1.2830427597517085,-0.4711332776641338,-0.41288089355693625,-1.1484966157951009,0,0,0,0,0,0
267,27,0,-0.9991136152304887,-1.2830427597517085,-0.5789319779209215,0.326964691044119,-1.1170386785073951,0,0,0,0,0,0
269,28,0,-1.0492215998968042,-1.3505601525496451,2.19303460011078,-1.7916840284952669,-1.0069358980004257,0,0,0,0,0,0
270,1126,1,-0.9991136152304887,-1.3505601525496451,0.06786022361980762,-0.424090675141801,-0.9282910547811618,0,0,0,0,0,0
271,29,0,-0.9991136152304887,-1.3505601525496451,0.037060594975011824,-0.1326363539353249,-0.8968331174934563,0,0,0,0,0,0
272,6749,2,-0.9490056305642061,-1.2830427597517085,-0.4865330919865317,0.001881025083048675,-0.8181882742741923,0,0,0,0,0,0
273,1127,1,-0.9490056305642061,-1.2830427597517085,-0.24013606282815786,-0.042958101256409184,-0.7710013683426339,0,0,0,0,0,0
274,1128,1,-0.9490056305642061,-1.3505601525496451,-0.6867306781777106,0.5847896674960015,-0.7395434310549283,0,0,0,0,0,0
275,1129,1,-0.9490056305642061,-1.3505601525496451,1.053448340253303,-1.3769221098552813,-0.7080854937672229,0,0,0,0,0,0
276,1130,1,-0.9991136152304887,-1.3505601525496451,-0.8792283572076907,1.5600406653792107,-0.6766275564795173,0,0,0,0,0,0
277,6750,2,-0.9991136152304887,-1.418077545347543,1.8080392420508227,-1.5899079599677064,-0.6451696191918117,0,0,0,0,0,0
278,30,0,-0.9991136152304887,-1.3505601525496451,-0.2786355986341551,1.1116494019846321,-0.5979827132602533,0,0,0,0,0,0
279,6751,2,-0.9991136152304887,-1.3505601525496451,0.8070513110949292,-1.2760340755915014,-0.5193378700409894,0,0,0,0,0,0
280,1131,1,-0.9991136152304887,-1.2830427597517085,2.3393328361735652,-1.9486209706833697,-0.4721509641094309,0,0,0,0,0,0
281,6752,2,-0.9490056305642061,-1.2830427597517085,-0.4557334633417359,0.326964691044119,-0.4406930268217255,0,0,0,0,0,0
282,1132,1,-0.9490056305642061,-1.3505601525496451,0.8532507540621254,-0.4801395830661236,-0.393506120890167,0,0,0,0,0,0
283,6753,2,-0.9490056305642061,-1.2830427597517085,-0.9639273359808815,1.0107613677208511,-0.3620481836024614,0,0,0,0,0,0
284,1133,1,-0.8988976458979234,-1.2155253669538495,-0.3556346702461471,0.2484962199500675,-0.31486127767090305,0,0,0,0,0,0
286,1134,1,-0.8988976458979234,-1.1480079741559517,0.4066561387125714,-0.5361884909904456,-0.25194540309549207,0,0,0,0,0,0
287,1135,1,-0.8988976458979234,-1.1480079741559517,0.5683541890977543,-0.8500623753666506,-0.22048746580778644,0,0,0,0,0,0
288,1136,1,-0.8988976458979234,-1.1480079741559517,2.2315341359167773,-1.0294188807244826,-0.18902952852008081,0,0,0,0,0,0
289,31,0,-0.8988976458979234,-1.0804905813580927,-1.0024268717868763,0.15881796727115177,-0.1575715912323752,0,0,0,0,0,0
290,1137,1,-0.9490056305642061,-1.0804905813580927,-0.6097316065657187,0.663258138590053,-0.07892674801311128,0,0,0,0,0,0
291,1138,1,-0.9490056305642061,-1.0804905813580927,-0.5943317922433208,0.5399505411565436,-0.047468810725405666,0,0,0,0,0,0
292,1139,1,-0.9991136152304887,-1.1480079741559517,-0.3248350416013488,0.20365709361060963,-0.016010873437700274,0,0,0,0,0,0
293,1140,1,-0.9490056305642061,-1.0804905813580927,-1.3874222298468362,-0.06537766442613753,0.01544706385000534,0,0,0,0,0,0
294,32,0,-0.9490056305642061,-1.0129731885601951,-0.9485275216584824,0.4502722884776273,0.046905001137710955,0,0,0,0,0,0
295,6754,2,-0.9490056305642061,-1.0129731885601951,-1.1025256648824664,1.15648852832409,0.1255498443569749,0,0,0,0,0,0
296,6755,2,-0.9490056305642061,-0.9454557957622972,1.5462423985700509,-1.1303069149882632,0.1727367502885332,0,0,0,0,0,0
297,1141,1,-0.9991136152304887,-1.0129731885601951,-0.9254278001748856,0.607209230665731,0.21992365622009172,0,0,0,0,0,0
298,1142,1,-0.9991136152304887,-1.0129731885601951,1.523142677086454,-1.7356351205709442,0.2513815935077971,0,0,0,0,0,0
300,6756,2,-1.099329584563054,-1.1480079741559517,0.39895623155137244,-0.5810276173299035,0.36148437401476685,0,0,0,0,0,0
301,1143,1,-1.099329584563054,-1.0804905813580927,0.8224511254173271,-0.27836351453856323,0.40867127994632496,0,0,0,0,0,0
302,1144,1,-1.1494375692293695,-1.0804905813580927,1.7310401704388305,-1.533859052043384,0.4401292172340308,0,0,0,0,0,0
303,33,0,-1.099329584563054,-1.0804905813580927,-0.024538662314582266,-0.6370765252542261,0.4715871545217362,0,0,0,0,0,0
304,6757,2,-1.099329584563054,-1.0804905813580927,-0.2786355986341551,0.30454512787438953,0.5502319977410001,0,0,0,0,0,0
305,1145,1,-1.099329584563054,-1.0804905813580927,1.7079404489552337,-1.489019925703926,0.5974189036725587,0,0,0,0,0,0
307,1146,1,-1.099329584563054,-1.0804905813580927,-1.0871258505600672,0.7080972649295114,0.6603347782479695,0,0,0,0,0,0
308,6758,2,-1.099329584563054,-1.0804905813580927,0.4913551174857623,-0.46892980148125885,0.6917927155356752,0,0,0,0,0,0
309,1147,1,-1.0492215998968042,-1.0129731885601951,-1.618419444682811,0.7193070465143756,0.7389796214672334,0,0,0,0,0,0
310,6759,2,-1.0492215998968042,-1.0129731885601951,-0.5096328134701298,0.001881025083048675,0.7704375587549392,0,0,0,0,0,0
311,34,0,-0.9991136152304887,-0.9454557957622972,0.08326003794220802,0.11397884093169332,0.8176244646864973,0,0,0,0,0,0
312,6760,2,-0.9991136152304887,-0.9454557957622972,-0.47883318482533277,0.3718038173835769,0.8962693079057616,0,0,0,0,0,0
313,1148,1,-1.0492215998968042,-0.9454557957622972,-0.36333457740734604,-0.5361884909904456,0.9434562138373197,0,0,0,0,0,0
314,1149,1,-0.9991136152304887,-0.9454557957622972,-1.5568201873932181,1.1228591835694963,0.9749141511250256,0,0,0,0,0,0
315,6761,2,-1.0492215998968042,-1.0129731885601951,-1.656918980488807,1.369474378436515,1.006372088412731,0,0,0,0,0,0
316,1150,1,-1.0492215998968042,-1.0804905813580927,1.007248897286107,-0.020538538086679672,1.0535589943442896,0,0,0,0,0,0
317,1151,1,-1.099329584563054,-1.0804905813580927,1.530842584247653,-0.8500623753666506,1.0850169316319949,0,0,0,0,0,0
318,1152,1,-1.099329584563054,-1.0804905813580927,1.307545276572876,-1.3881318914401461,1.1164748689197004,0,0,0,0,0,0
319,1153,1,-1.099329584563054,-1.0804905813580927,-0.024538662314582266,-0.0990070091807318,1.1479328062074061,0,0,0,0,0,0
320,1154,1,-1.099329584563054,-1.0804905813580927,0.7454520538053351,-0.97336997280016,1.1793907434951114,0,0,0,0,0,0
321,35,0,-1.099329584563054,-1.0804905813580927,0.2680578098109878,-0.2895732961234268,1.2108486807828174,0,0,0,0,0,0
322,1155,1,-1.099329584563054,-1.0804905813580927,0.02166078065261392,-0.9285308464607022,1.2894935240020813,0,0,0,0,0,0
323,1156,1,-1.099329584563054,-1.0129731885601951,-0.5173327206313287,-0.08779722759586704,1.3209514612897866,0,0,0,0,0,0
324,1157,1,-1.099329584563054,-1.0129731885601951,0.35275678858417875,0.6184190122505945,1.352409398577492,0,0,0,0,0,0
325,6762,2,-1.099329584563054,-1.0129731885601951,-0.20933643418336204,0.12518862251655807,1.3838673358651978,0,0,0,0,0,0
326,1158,1,-1.099329584563054,-1.0129731885601951,1.4153439768296636,-1.4553905809493328,1.431054241796756,0,0,0,0,0,0
327,1159,1,-1.1494375692293695,-1.0129731885601951,-0.1092376410877732,0.06913971459223546,1.4625121790844617,0,0,0,0,0,0
328,1160,1,-1.1494375692293695,-1.0129731885601951,-1.0948257577212674,1.7842362970765,1.4939701163721673,1,0,0,0,1,0
329,36,0,-1.1995455538956192,-1.0804905813580927,1.446143605474462,-1.0518384438942117,1.525428053659873,0,0,0,0,0,0
330,37,0,-1.1494375692293695,-1.0129731885601951,1.5770420272148467,-1.219985167667179,1.604072896879137,0,0,0,0,0,0
331,6763,2,-1.1995455538956192,-1.0804905813580927,-0.9023280786912875,0.12518862251655807,1.6827177400984008,0,0,0,0,0,0
332,6764,2,-1.1995455538956192,-1.0804905813580927,-0.9562274288196814,1.2461667810030057,1.729904646029959,0,0,0,0,0,0
333,6765,2,-1.1995455538956192,-1.1480079741559517,0.1756589238765979,-0.06537766442613753,-1.6990105183299484,0,0,0,0,0,0
334,1161,1,-1.2496535385619347,-1.2155253669538495,1.0149488044473083,-1.0630482254790758,-1.65182361239839,0,0,0,0,0,0
335,6766,2,-1.2496535385619347,-1.2830427597517085,-0.3556346702461471,0.4502722884776273,-1.6203656751106843,0,0,0,0,0,0
336,1162,1,-1.2997615232282174,-1.2830427597517085,1.8003393348896237,-1.668376431061758,-1.5731787691791261,0,0,0,0,0,0
338,1163,1,-1.1995455538956192,-1.1480079741559517,1.7464399847612284,-1.466600362534197,-1.4945339259598622,0,0,0,0,0,0
339,1164,1,-1.2496535385619347,-1.2155253669538495,0.36815660290657665,-0.2895732961234268,-1.4630759886721565,0,0,0,0,0,0
340,6767,2,-1.2496535385619347,-1.2155253669538495,1.523142677086454,-0.9621601912152953,-1.431618051384451,0,0,0,0,0,0
341,1165,1,-1.2997615232282174,-1.2830427597517085,-0.31713513444014985,-0.15505591710505384,-1.3844311454528926,0,0,0,0,0,0
342,6768,2,-1.2997615232282174,-1.2155253669538495,0.11405966658700381,-0.917321064875838,-1.352973208165187,0,0,0,0,0,0
343,1166,1,-1.2997615232282174,-1.2155253669538495,-0.3402348559237467,0.6408385754203241,-1.3057863022336287,0,0,0,0,0,0
344,1167,1,-1.2496535385619347,-1.1480079741559517,-0.9793271503032794,0.8762439887024775,-1.2743283649459232,0,0,0,0,0,0
346,1168,1,-1.2496535385619347,-1.1480079741559517,0.5375545604529585,-0.883691720121245,-1.1956835217266593,0,0,0,0,0,0
347,6769,2,-1.2496535385619347,-1.1480079741559517,-0.4326337418581366,0.4951114148170863,-1.1642255844389535,0,0,0,0,0,0
348,1169,1,-1.2496535385619347,-1.1480079741559517,0.2218583668437916,0.001881025083048675,-1.1170386785073951,0,0,0,0,0,0
349,1170,1,-1.1995455538956192,-1.1480079741559517,0.7839515896113324,-1.0182090991396184,-1.0855807412196896,0,0,0,0,0,0
350,1171,1,-1.1995455538956192,-1.1480079741559517,0.6145536320649505,-0.7267547779331424,-1.0541228039319843,0,0,0,0,0,0
351,38,0,-1.1995455538956192,-1.1480079741559517,-0.8869282643688896,0.39422338055330525,-1.0226648666442784,0,0,0,0,0,0
352,6770,2,-1.1995455538956192,-1.0804905813580927,0.7377521466441361,-1.0966775702336695,-0.9440200234250146,0,0,0,0,0,0
353,6771,2,-1.1995455538956192,-1.0804905813580927,-0.06303819812057702,0.5847896674960015,-0.8968331174934563,0,0,0,0,0,0
354,39,0,-1.2496535385619347,-1.1480079741559517,1.222846297799685,-1.208775386082314,-0.8496462115618978,0,0,0,0,0,0
355,1172,1,-1.1995455538956192,-1.1480079741559517,1.0996477832204994,-0.7267547779331424,-0.7710013683426339,0,0,0,0,0,0
356,1173,1,-1.1995455538956192,-1.1480079741559517,0.8301510325785261,-0.43530045672666573,-0.7395434310549283,0,0,0,0,0,0
357,6772,2,-1.1995455538956192,-1.0804905813580927,-0.9023280786912875,0.9098733334570712,-0.7080854937672229,0,0,0,0,0,0
358,1174,1,-1.1995455538956192,-1.0804905813580927,0.01396087349141497,-0.737964559518006,-0.6608985878356644,0,0,0,0,0,0
359,6773,2,-1.1995455538956192,-1.1480079741559517,-0.371034484568545,-0.4577200198963941,-0.6294406505479587,0,0,0,0,0,0
360,6774,2,-1.1995455538956192,-1.1480079741559517,0.39895623155137244,-0.6931254331785481,-0.5822537446164004,0,0,0,0,0,0
361,6775,2,-1.2496535385619347,-1.1480079741559517,0.04476050213621077,-0.2895732961234268,-0.5350668386848422,0,0,0,0,0,0
362,1175,1,-1.2496535385619347,-1.1480079741559517,0.6222535392261495,-0.44651023831153047,-0.48787993275328384,0,0,0,0,0,0
363,40,0,-1.1995455538956192,-1.1480079741559517,0.9610494543189132,-1.1078873518185341,-0.4564219954655782,0,0,0,0,0,0
364,1176,1,-1.1995455538956192,-1.1480079741559517,-0.5943317922433208,0.7865657360235618,-0.3777771522463143,0,0,0,0,0,0
365,1177,1,-1.1995455538956192,-1.0804905813580927,-0.8330289142404944,1.6160895733035339,-0.3463192149586087,0,0,0,0,0,0
366,1178,1,-1.1995455538956192,-1.0804905813580927,-1.2488239009452502,1.8739145497554157,-0.31486127767090305,0,0,0,0,0,0
367,6776,2,-1.1995455538956192,-1.0129731885601951,0.2834576241333857,0.013090806667913431,-0.2834033403831974,0,0,0,0,0,0
368,6777,2,-1.1995455538956192,-1.0804905813580927,0.41435604587377034,-0.27836351453856323,-0.23621643445163915,0,0,0,0,0,0
369,1179,1,-1.2496535385619347,-1.0804905813580927,-0.2016365270221631,-0.14384613552018907,-0.18902952852008081,0,0,0,0,0,0
370,41,0,-1.2496535385619347,-1.0804905813580927,0.5529543747753564,-0.5249787094055814,-0.1575715912323752,0,0,0,0,0,0
371,6778,2,-1.2496535385619347,-1.1480079741559517,0.8224511254173271,-0.40167111197207206,-0.07892674801311128,0,0,0,0,0,0
372,1180,1,-1.2496535385619347,-1.0804905813580927,0.6838527965157435,-0.3007830777082916,-0.03173984208155297,0,0,0,0,0,0
373,6779,2,-1.2997615232282174,-1.1480079741559517,-0.8484287285628935,1.2237472178332773,-0.0002819047938473578,0,0,0,0,0,0
374,1181,1,-1.2997615232282174,-1.1480079741559517,-0.7945293784344997,0.13639840410142284,0.046905001137710955,0,0,0,0,0,0
375,1182,1,-1.2997615232282174,-1.1480079741559517,-0.6482311423717146,0.2484962199500675,0.07836293842541657,0,0,0,0,0,0
376,1183,1,-1.2997615232282174,-1.2155253669538495,0.13715938807060066,-0.37925154880234313,0.10982087571312218,0,0,0,0,0,0
377,6780,2,-1.2997615232282174,-1.2155253669538495,-0.8792283572076907,1.2461667810030057,0.14127881300082779,0,0,0,0,0,0
378,6781,2,-1.2997615232282174,-1.2155253669538495,-0.7021304925001085,1.470362412700295,0.18846571893238612,0,0,0,0,0,0
379,1184,1,-1.3498695078945,-1.2155253669538495,1.8388388706956185,-1.2760340755915014,0.23565262486394442,0,0,0,0,0,0
380,1185,1,-1.3498695078945,-1.2155253669538495,1.8388388706956185,-1.5674883967979776,0.26711056215165,0,0,0,0,0,0
382,1186,1,-1.2496535385619347,-1.0129731885601951,0.2372581811661895,-0.042958101256409184,0.33002643672706106,0,0,0,0,0,0
383,1187,1,-1.2496535385619347,-1.0129731885601951,-1.3874222298468362,0.8089852991932913,0.36148437401476685,0,0,0,0,0,0
384,6782,2,-1.2496535385619347,-0.9454557957622972,2.5164307008811457,-1.5450688336282485,0.39294231130247226,0,0,0,0,0,0
385,1188,1,-1.2496535385619347,-1.0129731885601951,1.5154427699252526,-1.5674883967979776,0.4401292172340308,0,0,0,0,0,0
386,6783,2,-1.1995455538956192,-0.9454557957622972,-0.7791295641121005,0.5175309779868147,0.4715871545217362,0,0,0,0,0,0
